CALENDAR_DATE,PRICE,QUANTITY,SELL_ID,SELL_CATEGORY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR,IS_LABOR_DAY
2013-11-16,10.97,22,2051,2,2013,,1,0,39.2,1,0.0
2013-11-16,10.12,16,2052,2,2013,,1,0,39.2,1,0.0
2013-11-16,10.45,44,2053,2,2013,,1,0,39.2,1,0.0
2013-11-17,10.97,30,2051,2,2013,,1,0,39.2,1,0.0
2013-11-17,10.12,20,2052,2,2013,,1,0,39.2,1,0.0
2013-11-17,10.45,42,2053,2,2013,,1,0,39.2,1,0.0
2013-11-18,10.97,40,2051,2,2013,,0,0,42.8,1,0.0
2013-11-18,10.12,28,2052,2,2013,,0,0,42.8,1,0.0
2013-11-18,10.45,64,2053,2,2013,,0,0,42.8,1,0.0
2013-11-19,10.97,34,2051,2,2013,,0,0,39.2,1,0.0
2013-11-19,10.12,28,2052,2,2013,,0,0,39.2,1,0.0
2013-11-19,10.45,60,2053,2,2013,,0,0,39.2,1,0.0
2013-11-20,10.97,36,2051,2,2013,,0,0,39.2,1,0.0
2013-11-20,10.12,30,2052,2,2013,,0,0,39.2,1,0.0
2013-11-20,10.45,58,2053,2,2013,,0,0,39.2,1,0.0
2013-11-21,10.97,34,2051,2,2013,,0,0,41.0,1,0.0
2013-11-21,10.12,28,2052,2,2013,,0,0,41.0,1,0.0
2013-11-21,10.45,64,2053,2,2013,,0,0,41.0,1,0.0
2013-11-22,10.97,34,2051,2,2013,,0,0,35.6,1,0.0
2013-11-22,10.12,30,2052,2,2013,,0,0,35.6,1,0.0
2013-11-22,10.45,64,2053,2,2013,,0,0,35.6,1,0.0
2013-11-23,10.97,22,2051,2,2013,,1,0,32.0,1,0.0
2013-11-23,10.12,24,2052,2,2013,,1,0,32.0,1,0.0
2013-11-23,10.45,44,2053,2,2013,,1,0,32.0,1,0.0
2013-11-24,10.97,26,2051,2,2013,,1,0,35.6,1,0.0
2013-11-24,10.12,16,2052,2,2013,,1,0,35.6,1,0.0
2013-11-24,10.45,42,2053,2,2013,,1,0,35.6,1,0.0
2013-11-25,10.97,34,2051,2,2013,,0,0,37.4,1,0.0
2013-11-25,10.12,28,2052,2,2013,,0,0,37.4,1,0.0
2013-11-25,10.45,58,2053,2,2013,,0,0,37.4,1,0.0
2013-11-26,10.97,32,2051,2,2013,,0,0,33.8,1,0.0
2013-11-26,10.12,28,2052,2,2013,,0,0,33.8,1,0.0
2013-11-26,10.45,64,2053,2,2013,,0,0,33.8,1,0.0
2013-11-27,10.97,36,2051,2,2013,,0,0,35.6,1,0.0
2013-11-27,10.12,26,2052,2,2013,,0,0,35.6,1,0.0
2013-11-27,10.45,60,2053,2,2013,,0,0,35.6,1,0.0
2013-11-28,10.97,46,2051,2,2013,,0,0,32.0,0,0.0
2013-11-28,10.12,32,2052,2,2013,,0,0,32.0,0,0.0
2013-11-28,10.45,72,2053,2,2013,,0,0,32.0,0,0.0
2013-11-29,10.97,36,2051,2,2013,,0,0,32.0,1,0.0
2013-11-29,10.12,22,2052,2,2013,,0,0,32.0,1,0.0
2013-11-29,10.45,58,2053,2,2013,,0,0,32.0,1,0.0
2013-11-30,10.97,32,2051,2,2013,,1,0,28.4,0,0.0
2013-11-30,10.12,26,2052,2,2013,,1,0,28.4,0,0.0
2013-11-30,10.45,46,2053,2,2013,,1,0,28.4,0,0.0
2013-12-01,10.97,34,2051,2,2013,,1,0,28.4,0,0.0
2013-12-01,10.12,20,2052,2,2013,,1,0,28.4,0,0.0
2013-12-01,10.45,52,2053,2,2013,,1,0,28.4,0,0.0
2013-12-02,10.97,40,2051,2,2013,,0,0,30.2,1,0.0
2013-12-02,10.12,28,2052,2,2013,,0,0,30.2,1,0.0
2013-12-02,10.45,60,2053,2,2013,,0,0,30.2,1,0.0
2013-12-03,10.97,46,2051,2,2013,,0,0,28.4,0,0.0
2013-12-03,10.12,34,2052,2,2013,,0,0,28.4,0,0.0
2013-12-03,10.45,66,2053,2,2013,,0,0,28.4,0,0.0
2013-12-04,10.97,32,2051,2,2013,,0,0,28.4,1,0.0
2013-12-04,10.12,24,2052,2,2013,,0,0,28.4,1,0.0
2013-12-04,10.45,60,2053,2,2013,,0,0,28.4,1,0.0
2013-12-05,10.97,38,2051,2,2013,,0,0,23.0,0,0.0
2013-12-05,10.12,30,2052,2,2013,,0,0,23.0,0,0.0
2013-12-05,10.45,74,2053,2,2013,,0,0,23.0,0,0.0
2013-12-06,10.97,42,2051,2,2013,,0,0,24.8,0,0.0
2013-12-06,10.12,34,2052,2,2013,,0,0,24.8,0,0.0
2013-12-06,10.45,74,2053,2,2013,,0,0,24.8,0,0.0
2013-12-07,10.97,32,2051,2,2013,,1,0,23.0,0,0.0
2013-12-07,10.12,20,2052,2,2013,,1,0,23.0,0,0.0
2013-12-07,10.45,46,2053,2,2013,,1,0,23.0,0,0.0
2013-12-08,10.97,26,2051,2,2013,,1,0,21.2,0,0.0
2013-12-08,10.12,18,2052,2,2013,,1,0,21.2,0,0.0
2013-12-08,10.45,52,2053,2,2013,,1,0,21.2,0,0.0
2013-12-09,10.97,40,2051,2,2013,,0,0,26.6,0,0.0
2013-12-09,10.12,32,2052,2,2013,,0,0,26.6,0,0.0
2013-12-09,10.45,72,2053,2,2013,,0,0,26.6,0,0.0
2013-12-10,10.97,40,2051,2,2013,,0,0,24.8,0,0.0
2013-12-10,10.12,34,2052,2,2013,,0,0,24.8,0,0.0
2013-12-10,10.45,74,2053,2,2013,,0,0,24.8,0,0.0
2013-12-11,10.97,46,2051,2,2013,,0,0,26.6,0,0.0
2013-12-11,10.12,28,2052,2,2013,,0,0,26.6,0,0.0
2013-12-11,10.45,70,2053,2,2013,,0,0,26.6,0,0.0
2013-12-12,10.97,40,2051,2,2013,,0,0,30.2,1,0.0
2013-12-12,10.12,28,2052,2,2013,,0,0,30.2,1,0.0
2013-12-12,10.45,64,2053,2,2013,,0,0,30.2,1,0.0
2013-12-13,10.97,38,2051,2,2013,,0,0,30.2,1,0.0
2013-12-13,10.12,30,2052,2,2013,,0,0,30.2,1,0.0
2013-12-13,10.45,56,2053,2,2013,,0,0,30.2,1,0.0
2013-12-14,10.97,24,2051,2,2013,,1,0,30.2,1,0.0
2013-12-14,10.12,20,2052,2,2013,,1,0,30.2,1,0.0
2013-12-14,10.45,40,2053,2,2013,,1,0,30.2,1,0.0
2013-12-15,10.97,22,2051,2,2013,,1,0,32.0,1,0.0
2013-12-15,10.12,20,2052,2,2013,,1,0,32.0,1,0.0
2013-12-15,10.45,44,2053,2,2013,,1,0,32.0,1,0.0
2013-12-16,10.97,32,2051,2,2013,,0,0,32.0,1,0.0
2013-12-16,10.12,24,2052,2,2013,,0,0,32.0,1,0.0
2013-12-16,10.45,64,2053,2,2013,,0,0,32.0,1,0.0
2013-12-17,10.97,40,2051,2,2013,,0,0,23.0,0,0.0
2013-12-17,10.12,34,2052,2,2013,,0,0,23.0,0,0.0
2013-12-17,10.45,72,2053,2,2013,,0,0,23.0,0,0.0
2013-12-18,10.97,42,2051,2,2013,,0,0,26.6,0,0.0
2013-12-18,10.12,28,2052,2,2013,,0,0,26.6,0,0.0
2013-12-18,10.45,70,2053,2,2013,,0,0,26.6,0,0.0
2013-12-19,10.97,44,2051,2,2013,,0,0,26.6,0,0.0
2013-12-19,10.12,28,2052,2,2013,,0,0,26.6,0,0.0
2013-12-19,10.45,74,2053,2,2013,,0,0,26.6,0,0.0
2013-12-20,10.97,40,2051,2,2013,,0,0,26.6,1,0.0
2013-12-20,10.12,22,2052,2,2013,,0,0,26.6,1,0.0
2013-12-20,10.45,62,2053,2,2013,,0,0,26.6,1,0.0
2013-12-21,13.27,22,2051,2,2013,,1,0,24.8,0,0.0
2013-12-21,11.96,22,2052,2,2013,,1,0,24.8,0,0.0
2013-12-21,12.37,38,2053,2,2013,,1,0,24.8,0,0.0
2013-12-22,13.27,26,2051,2,2013,,1,0,32.0,1,0.0
2013-12-22,11.96,12,2052,2,2013,,1,0,32.0,1,0.0
2013-12-22,12.37,38,2053,2,2013,,1,0,32.0,1,0.0
2013-12-23,13.27,36,2051,2,2013,,0,0,14.0,0,0.0
2013-12-23,11.96,30,2052,2,2013,,0,0,14.0,0,0.0
2013-12-23,12.37,58,2053,2,2013,,0,0,14.0,0,0.0
2013-12-24,13.27,30,2051,2,2013,,0,0,21.2,0,0.0
2013-12-24,11.96,30,2052,2,2013,,0,0,21.2,0,0.0
2013-12-24,12.37,54,2053,2,2013,,0,0,21.2,0,0.0
2013-12-25,13.27,36,2051,2,2013,,0,0,21.2,0,0.0
2013-12-25,11.96,22,2052,2,2013,,0,0,21.2,0,0.0
2013-12-25,12.37,52,2053,2,2013,,0,0,21.2,0,0.0
2013-12-26,13.27,36,2051,2,2013,,0,0,21.2,0,0.0
2013-12-26,11.96,26,2052,2,2013,,0,0,21.2,0,0.0
2013-12-26,12.37,60,2053,2,2013,,0,0,21.2,0,0.0
2013-12-27,13.27,36,2051,2,2013,,0,0,21.2,0,0.0
2013-12-27,11.96,26,2052,2,2013,,0,0,21.2,0,0.0
2013-12-27,12.37,58,2053,2,2013,,0,0,21.2,0,0.0
2013-12-28,13.27,20,2051,2,2013,,1,0,21.2,0,0.0
2013-12-28,11.96,22,2052,2,2013,,1,0,21.2,0,0.0
2013-12-28,12.37,44,2053,2,2013,,1,0,21.2,0,0.0
2013-12-29,13.27,26,2051,2,2013,,1,0,21.2,0,0.0
2013-12-29,11.96,16,2052,2,2013,,1,0,21.2,0,0.0
2013-12-29,12.37,44,2053,2,2013,,1,0,21.2,0,0.0
2013-12-30,13.27,34,2051,2,2013,,0,0,21.2,0,0.0
2013-12-30,11.96,28,2052,2,2013,,0,0,21.2,0,0.0
2013-12-30,12.37,56,2053,2,2013,,0,0,21.2,0,0.0
2013-12-31,13.27,32,2051,2,2013,,0,0,21.2,0,0.0
2013-12-31,11.96,22,2052,2,2013,,0,0,21.2,0,0.0
2013-12-31,12.37,58,2053,2,2013,,0,0,21.2,0,0.0
2014-01-01,13.27,22,2051,2,2014,New Year,0,0,19.4,0,0.0
2014-01-01,11.96,20,2052,2,2014,New Year,0,0,19.4,0,0.0
2014-01-01,12.37,44,2053,2,2014,New Year,0,0,19.4,0,0.0
2014-01-02,13.27,22,2051,2,2014,New Year,0,0,14.0,0,0.0
2014-01-02,11.96,22,2052,2,2014,New Year,0,0,14.0,0,0.0
2014-01-02,12.37,40,2053,2,2014,New Year,0,0,14.0,0,0.0
2014-01-03,13.27,26,2051,2,2014,New Year,0,0,17.6,0,0.0
2014-01-03,11.96,20,2052,2,2014,New Year,0,0,17.6,0,0.0
2014-01-03,12.37,42,2053,2,2014,New Year,0,0,17.6,0,0.0
2014-01-04,13.27,22,2051,2,2014,,1,0,21.2,0,0.0
2014-01-04,11.96,20,2052,2,2014,,1,0,21.2,0,0.0
2014-01-04,12.37,42,2053,2,2014,,1,0,21.2,0,0.0
2014-01-05,13.27,26,2051,2,2014,,1,0,19.4,0,0.0
2014-01-05,11.96,20,2052,2,2014,,1,0,19.4,0,0.0
2014-01-05,12.37,42,2053,2,2014,,1,0,19.4,0,0.0
2014-01-06,13.27,30,2051,2,2014,,0,0,21.2,0,0.0
2014-01-06,11.96,30,2052,2,2014,,0,0,21.2,0,0.0
2014-01-06,12.37,60,2053,2,2014,,0,0,21.2,0,0.0
2014-01-07,13.27,38,2051,2,2014,,0,0,24.8,0,0.0
2014-01-07,11.96,24,2052,2,2014,,0,0,24.8,0,0.0
2014-01-07,12.37,52,2053,2,2014,,0,0,24.8,0,0.0
2014-01-08,13.27,38,2051,2,2014,,0,0,21.2,0,0.0
2014-01-08,11.96,26,2052,2,2014,,0,0,21.2,0,0.0
2014-01-08,12.37,60,2053,2,2014,,0,0,21.2,0,0.0
2014-01-09,13.27,38,2051,2,2014,,0,0,23.0,0,0.0
2014-01-09,11.96,22,2052,2,2014,,0,0,23.0,0,0.0
2014-01-09,12.37,52,2053,2,2014,,0,0,23.0,0,0.0
2014-01-10,13.27,38,2051,2,2014,,0,0,24.8,0,0.0
2014-01-10,11.96,30,2052,2,2014,,0,0,24.8,0,0.0
2014-01-10,12.37,54,2053,2,2014,,0,0,24.8,0,0.0
2014-01-11,13.27,28,2051,2,2014,,1,0,30.2,0,0.0
2014-01-11,11.96,24,2052,2,2014,,1,0,30.2,0,0.0
2014-01-11,12.37,42,2053,2,2014,,1,0,30.2,0,0.0
2014-01-12,13.27,22,2051,2,2014,,1,0,28.4,0,0.0
2014-01-12,11.96,24,2052,2,2014,,1,0,28.4,0,0.0
2014-01-12,12.37,40,2053,2,2014,,1,0,28.4,0,0.0
2014-01-13,13.27,38,2051,2,2014,,0,0,28.4,0,0.0
2014-01-13,11.96,24,2052,2,2014,,0,0,28.4,0,0.0
2014-01-13,12.37,60,2053,2,2014,,0,0,28.4,0,0.0
2014-01-14,13.27,24,2051,2,2014,,0,0,28.4,1,0.0
2014-01-14,11.96,26,2052,2,2014,,0,0,28.4,1,0.0
2014-01-14,12.37,52,2053,2,2014,,0,0,28.4,1,0.0
2014-01-15,13.27,36,2051,2,2014,,0,0,26.6,0,0.0
2014-01-15,11.96,26,2052,2,2014,,0,0,26.6,0,0.0
2014-01-15,12.37,54,2053,2,2014,,0,0,26.6,0,0.0
2014-01-16,13.27,38,2051,2,2014,,0,0,24.8,0,0.0
2014-01-16,11.96,26,2052,2,2014,,0,0,24.8,0,0.0
2014-01-16,12.37,56,2053,2,2014,,0,0,24.8,0,0.0
2014-01-17,13.27,36,2051,2,2014,,0,0,26.6,0,0.0
2014-01-17,11.96,24,2052,2,2014,,0,0,26.6,0,0.0
2014-01-17,12.37,54,2053,2,2014,,0,0,26.6,0,0.0
2014-01-18,13.27,24,2051,2,2014,,1,0,28.4,0,0.0
2014-01-18,11.96,18,2052,2,2014,,1,0,28.4,0,0.0
2014-01-18,12.37,40,2053,2,2014,,1,0,28.4,0,0.0
2014-01-19,13.27,26,2051,2,2014,,1,0,30.2,1,0.0
2014-01-19,11.96,16,2052,2,2014,,1,0,30.2,1,0.0
2014-01-19,12.37,34,2053,2,2014,,1,0,30.2,1,0.0
2014-01-20,13.27,38,2051,2,2014,,0,0,24.8,0,0.0
2014-01-20,11.96,22,2052,2,2014,,0,0,24.8,0,0.0
2014-01-20,12.37,56,2053,2,2014,,0,0,24.8,0,0.0
2014-01-21,13.27,32,2051,2,2014,,0,0,28.4,0,0.0
2014-01-21,11.96,28,2052,2,2014,,0,0,28.4,0,0.0
2014-01-21,12.37,60,2053,2,2014,,0,0,28.4,0,0.0
2014-01-22,13.27,36,2051,2,2014,,0,0,28.4,0,0.0
2014-01-22,11.96,24,2052,2,2014,,0,0,28.4,0,0.0
2014-01-22,12.37,60,2053,2,2014,,0,0,28.4,0,0.0
2014-01-23,13.27,32,2051,2,2014,,0,0,28.4,0,0.0
2014-01-23,11.96,24,2052,2,2014,,0,0,28.4,0,0.0
2014-01-23,12.37,54,2053,2,2014,,0,0,28.4,0,0.0
2014-01-24,13.27,30,2051,2,2014,,0,0,26.6,0,0.0
2014-01-24,11.96,30,2052,2,2014,,0,0,26.6,0,0.0
2014-01-24,12.37,60,2053,2,2014,,0,0,26.6,0,0.0
2014-01-25,13.27,28,2051,2,2014,,1,1,24.8,0,0.0
2014-01-25,11.96,20,2052,2,2014,,1,1,24.8,0,0.0
2014-01-25,12.37,42,2053,2,2014,,1,1,24.8,0,0.0
2014-01-26,13.27,24,2051,2,2014,,1,1,26.6,0,0.0
2014-01-26,11.96,22,2052,2,2014,,1,1,26.6,0,0.0
2014-01-26,12.37,38,2053,2,2014,,1,1,26.6,0,0.0
2014-01-27,13.27,36,2051,2,2014,,0,1,28.4,0,0.0
2014-01-27,11.96,24,2052,2,2014,,0,1,28.4,0,0.0
2014-01-27,12.37,58,2053,2,2014,,0,1,28.4,0,0.0
2014-01-28,13.27,30,2051,2,2014,,0,1,32.0,1,0.0
2014-01-28,11.96,24,2052,2,2014,,0,1,32.0,1,0.0
2014-01-28,12.37,44,2053,2,2014,,0,1,32.0,1,0.0
2014-01-29,13.27,28,2051,2,2014,,0,1,32.0,1,0.0
2014-01-29,11.96,22,2052,2,2014,,0,1,32.0,1,0.0
2014-01-29,12.37,46,2053,2,2014,,0,1,32.0,1,0.0
2014-01-30,13.27,28,2051,2,2014,,0,1,30.2,1,0.0
2014-01-30,11.96,18,2052,2,2014,,0,1,30.2,1,0.0
2014-01-30,12.37,50,2053,2,2014,,0,1,30.2,1,0.0
2014-01-31,13.27,30,2051,2,2014,,0,1,30.2,1,0.0
2014-01-31,11.96,18,2052,2,2014,,0,1,30.2,1,0.0
2014-01-31,12.37,50,2053,2,2014,,0,1,30.2,1,0.0
2014-02-01,13.27,26,2051,2,2014,,1,1,28.4,0,0.0
2014-02-01,11.96,20,2052,2,2014,,1,1,28.4,0,0.0
2014-02-01,12.37,36,2053,2,2014,,1,1,28.4,0,0.0
2014-02-02,13.27,24,2051,2,2014,,1,1,28.4,0,0.0
2014-02-02,11.96,16,2052,2,2014,,1,1,28.4,0,0.0
2014-02-02,12.37,44,2053,2,2014,,1,1,28.4,0,0.0
2014-02-03,13.27,30,2051,2,2014,,0,1,28.4,1,0.0
2014-02-03,11.96,22,2052,2,2014,,0,1,28.4,1,0.0
2014-02-03,12.37,44,2053,2,2014,,0,1,28.4,1,0.0
2014-02-04,13.27,34,2051,2,2014,,0,1,28.4,0,0.0
2014-02-04,11.96,28,2052,2,2014,,0,1,28.4,0,0.0
2014-02-04,12.37,56,2053,2,2014,,0,1,28.4,0,0.0
2014-02-05,13.27,36,2051,2,2014,,0,1,28.4,0,0.0
2014-02-05,11.96,28,2052,2,2014,,0,1,28.4,0,0.0
2014-02-05,12.37,54,2053,2,2014,,0,1,28.4,0,0.0
2014-02-06,13.27,38,2051,2,2014,,0,1,24.8,0,0.0
2014-02-06,11.96,24,2052,2,2014,,0,1,24.8,0,0.0
2014-02-06,12.37,54,2053,2,2014,,0,1,24.8,0,0.0
2014-02-07,13.27,30,2051,2,2014,,0,1,19.4,0,0.0
2014-02-07,11.96,30,2052,2,2014,,0,1,19.4,0,0.0
2014-02-07,12.37,60,2053,2,2014,,0,1,19.4,0,0.0
2014-02-08,13.27,26,2051,2,2014,,1,1,23.0,0,0.0
2014-02-08,11.96,20,2052,2,2014,,1,1,23.0,0,0.0
2014-02-08,12.37,44,2053,2,2014,,1,1,23.0,0,0.0
2014-02-09,13.27,14,2051,2,2014,Luner New Year,1,1,26.6,0,0.0
2014-02-09,11.96,10,2052,2,2014,Luner New Year,1,1,26.6,0,0.0
2014-02-09,12.37,28,2053,2,2014,Luner New Year,1,1,26.6,0,0.0
2014-02-10,13.27,26,2051,2,2014,Luner New Year,0,1,26.6,0,0.0
2014-02-10,11.96,20,2052,2,2014,Luner New Year,0,1,26.6,0,0.0
2014-02-10,12.37,42,2053,2,2014,Luner New Year,0,1,26.6,0,0.0
2014-02-11,13.27,20,2051,2,2014,Luner New Year,0,1,26.6,0,0.0
2014-02-11,11.96,16,2052,2,2014,Luner New Year,0,1,26.6,0,0.0
2014-02-11,12.37,44,2053,2,2014,Luner New Year,0,1,26.6,0,0.0
2014-02-12,13.27,22,2051,2,2014,Luner New Year,0,1,28.4,0,0.0
2014-02-12,11.96,16,2052,2,2014,Luner New Year,0,1,28.4,0,0.0
2014-02-12,12.37,40,2053,2,2014,Luner New Year,0,1,28.4,0,0.0
2014-02-13,13.27,26,2051,2,2014,Luner New Year,0,1,33.8,1,0.0
2014-02-13,11.96,12,2052,2,2014,Luner New Year,0,1,33.8,1,0.0
2014-02-13,12.37,38,2053,2,2014,Luner New Year,0,1,33.8,1,0.0
2014-02-14,13.27,24,2051,2,2014,Luner New Year,0,1,30.2,0,0.0
2014-02-14,11.96,20,2052,2,2014,Luner New Year,0,1,30.2,0,0.0
2014-02-14,12.37,38,2053,2,2014,Luner New Year,0,1,30.2,0,0.0
2014-02-15,13.27,20,2051,2,2014,Luner New Year,1,1,30.2,0,0.0
2014-02-15,11.96,14,2052,2,2014,Luner New Year,1,1,30.2,0,0.0
2014-02-15,12.37,32,2053,2,2014,Luner New Year,1,1,30.2,0,0.0
2014-02-16,13.27,24,2051,2,2014,,1,1,32.0,1,0.0
2014-02-16,11.96,12,2052,2,2014,,1,1,32.0,1,0.0
2014-02-16,12.37,32,2053,2,2014,,1,1,32.0,1,0.0
2014-02-17,13.27,28,2051,2,2014,,0,1,33.8,1,0.0
2014-02-17,11.96,26,2052,2,2014,,0,1,33.8,1,0.0
2014-02-17,12.37,48,2053,2,2014,,0,1,33.8,1,0.0
2014-02-18,13.27,34,2051,2,2014,,0,1,28.4,0,0.0
2014-02-18,11.96,30,2052,2,2014,,0,1,28.4,0,0.0
2014-02-18,12.37,56,2053,2,2014,,0,1,28.4,0,0.0
2014-02-19,13.27,30,2051,2,2014,,0,1,28.4,0,0.0
2014-02-19,11.96,28,2052,2,2014,,0,1,28.4,0,0.0
2014-02-19,12.37,56,2053,2,2014,,0,1,28.4,0,0.0
2014-02-20,13.27,36,2051,2,2014,,0,0,30.2,0,0.0
2014-02-20,11.96,28,2052,2,2014,,0,0,30.2,0,0.0
2014-02-20,12.37,60,2053,2,2014,,0,0,30.2,0,0.0
2014-02-21,13.27,28,2051,2,2014,,0,0,33.8,1,0.0
2014-02-21,11.96,22,2052,2,2014,,0,0,33.8,1,0.0
2014-02-21,12.37,44,2053,2,2014,,0,0,33.8,1,0.0
2014-02-22,13.27,22,2051,2,2014,,1,0,33.8,1,0.0
2014-02-22,11.96,18,2052,2,2014,,1,0,33.8,1,0.0
2014-02-22,12.37,34,2053,2,2014,,1,0,33.8,1,0.0
2014-02-23,13.27,26,2051,2,2014,,1,0,37.4,1,0.0
2014-02-23,11.96,16,2052,2,2014,,1,0,37.4,1,0.0
2014-02-23,12.37,34,2053,2,2014,,1,0,37.4,1,0.0
2014-02-24,13.27,26,2051,2,2014,,0,0,33.8,1,0.0
2014-02-24,11.96,24,2052,2,2014,,0,0,33.8,1,0.0
2014-02-24,12.37,44,2053,2,2014,,0,0,33.8,1,0.0
2014-02-25,13.27,26,2051,2,2014,,0,0,28.4,1,0.0
2014-02-25,11.96,26,2052,2,2014,,0,0,28.4,1,0.0
2014-02-25,12.37,44,2053,2,2014,,0,0,28.4,1,0.0
2014-02-26,13.27,24,2051,2,2014,,0,0,37.4,1,0.0
2014-02-26,11.96,22,2052,2,2014,,0,0,37.4,1,0.0
2014-02-26,12.37,50,2053,2,2014,,0,0,37.4,1,0.0
2014-02-27,13.27,26,2051,2,2014,,0,0,42.8,1,0.0
2014-02-27,11.96,24,2052,2,2014,,0,0,42.8,1,0.0
2014-02-27,12.37,52,2053,2,2014,,0,0,42.8,1,0.0
2014-02-28,13.27,26,2051,2,2014,,0,0,41.0,1,0.0
2014-02-28,11.96,26,2052,2,2014,,0,0,41.0,1,0.0
2014-02-28,12.37,52,2053,2,2014,,0,0,41.0,1,0.0
2014-03-01,13.27,26,2051,2,2014,,1,0,33.8,1,0.0
2014-03-01,11.96,12,2052,2,2014,,1,0,33.8,1,0.0
2014-03-01,12.37,36,2053,2,2014,,1,0,33.8,1,0.0
2014-03-02,13.27,26,2051,2,2014,,1,0,33.8,1,0.0
2014-03-02,11.96,18,2052,2,2014,,1,0,33.8,1,0.0
2014-03-02,12.37,32,2053,2,2014,,1,0,33.8,1,0.0
2014-03-03,13.27,32,2051,2,2014,,0,0,44.6,1,0.0
2014-03-03,11.96,24,2052,2,2014,,0,0,44.6,1,0.0
2014-03-03,12.37,46,2053,2,2014,,0,0,44.6,1,0.0
2014-03-04,13.27,28,2051,2,2014,,0,0,46.4,1,0.0
2014-03-04,11.96,24,2052,2,2014,,0,0,46.4,1,0.0
2014-03-04,12.37,44,2053,2,2014,,0,0,46.4,1,0.0
2014-03-05,13.27,28,2051,2,2014,,0,0,50.0,1,0.0
2014-03-05,11.96,24,2052,2,2014,,0,0,50.0,1,0.0
2014-03-05,12.37,52,2053,2,2014,,0,0,50.0,1,0.0
2014-03-06,13.27,24,2051,2,2014,,0,0,46.4,1,0.0
2014-03-06,11.96,18,2052,2,2014,,0,0,46.4,1,0.0
2014-03-06,12.37,46,2053,2,2014,,0,0,46.4,1,0.0
2014-03-07,13.27,24,2051,2,2014,,0,0,50.0,1,0.0
2014-03-07,11.96,26,2052,2,2014,,0,0,50.0,1,0.0
2014-03-07,12.37,52,2053,2,2014,,0,0,50.0,1,0.0
2014-03-08,13.27,24,2051,2,2014,,1,0,53.6,1,0.0
2014-03-08,11.96,14,2052,2,2014,,1,0,53.6,1,0.0
2014-03-08,12.37,30,2053,2,2014,,1,0,53.6,1,0.0
2014-03-09,13.27,22,2051,2,2014,,1,0,44.6,1,0.0
2014-03-09,11.96,16,2052,2,2014,,1,0,44.6,1,0.0
2014-03-09,12.37,32,2053,2,2014,,1,0,44.6,1,0.0
2014-03-10,13.27,32,2051,2,2014,,0,0,39.2,1,0.0
2014-03-10,11.96,26,2052,2,2014,,0,0,39.2,1,0.0
2014-03-10,12.37,48,2053,2,2014,,0,0,39.2,1,0.0
2014-03-11,13.27,24,2051,2,2014,,0,0,46.4,1,0.0
2014-03-11,11.96,20,2052,2,2014,,0,0,46.4,1,0.0
2014-03-11,12.37,48,2053,2,2014,,0,0,46.4,1,0.0
2014-03-12,13.27,24,2051,2,2014,,0,0,39.2,1,0.0
2014-03-12,11.96,26,2052,2,2014,,0,0,39.2,1,0.0
2014-03-12,12.37,48,2053,2,2014,,0,0,39.2,1,0.0
2014-03-13,13.27,28,2051,2,2014,,0,0,37.4,1,0.0
2014-03-13,11.96,22,2052,2,2014,,0,0,37.4,1,0.0
2014-03-13,12.37,50,2053,2,2014,,0,0,37.4,1,0.0
2014-03-14,13.27,30,2051,2,2014,,0,0,41.0,1,0.0
2014-03-14,11.96,26,2052,2,2014,,0,0,41.0,1,0.0
2014-03-14,12.37,46,2053,2,2014,,0,0,41.0,1,0.0
2014-03-15,13.27,22,2051,2,2014,,1,0,46.4,1,0.0
2014-03-15,11.96,16,2052,2,2014,,1,0,46.4,1,0.0
2014-03-15,12.37,34,2053,2,2014,,1,0,46.4,1,0.0
2014-03-16,13.27,26,2051,2,2014,,1,0,48.2,1,0.0
2014-03-16,11.96,12,2052,2,2014,,1,0,48.2,1,0.0
2014-03-16,12.37,38,2053,2,2014,,1,0,48.2,1,0.0
2014-03-17,13.27,30,2051,2,2014,,0,0,53.6,1,0.0
2014-03-17,11.96,22,2052,2,2014,,0,0,53.6,1,0.0
2014-03-17,12.37,50,2053,2,2014,,0,0,53.6,1,0.0
2014-03-18,13.27,32,2051,2,2014,,0,0,42.8,1,0.0
2014-03-18,11.96,18,2052,2,2014,,0,0,42.8,1,0.0
2014-03-18,12.37,52,2053,2,2014,,0,0,42.8,1,0.0
2014-03-19,13.27,26,2051,2,2014,,0,0,32.0,1,0.0
2014-03-19,11.96,20,2052,2,2014,,0,0,32.0,1,0.0
2014-03-19,12.37,52,2053,2,2014,,0,0,32.0,1,0.0
2014-03-20,13.27,28,2051,2,2014,,0,0,39.2,1,0.0
2014-03-20,11.96,18,2052,2,2014,,0,0,39.2,1,0.0
2014-03-20,12.37,52,2053,2,2014,,0,0,39.2,1,0.0
2014-03-21,13.27,30,2051,2,2014,,0,0,46.4,1,0.0
2014-03-21,11.96,18,2052,2,2014,,0,0,46.4,1,0.0
2014-03-21,12.37,52,2053,2,2014,,0,0,46.4,1,0.0
2014-03-22,13.27,24,2051,2,2014,,1,0,42.8,1,0.0
2014-03-22,11.96,20,2052,2,2014,,1,0,42.8,1,0.0
2014-03-22,12.37,30,2053,2,2014,,1,0,42.8,1,0.0
